,state,date,lat,lon,state_abbrev,month,chip_enrollment,chip_change
243,Georgia,2017-09-01,27.8333,-81.717,GA,2017-09,177349.0,-0.019662144981371532
244,Georgia,2017-10-01,27.8333,-81.717,GA,2017-10,183179.0,0.012564536278509175
245,Georgia,2017-11-01,27.8333,-81.717,GA,2017-11,187143.0,0.034476468442174335
246,Georgia,2017-12-01,27.8333,-81.717,GA,2017-12,186745.0,0.03227643085359255
247,Georgia,2018-01-01,27.8333,-81.717,GA,2018-01,195654.0,0.08152300089549258
248,Georgia,2018-02-01,27.8333,-81.717,GA,2018-02,197389.0,0.09111361701657206
249,Georgia,2018-03-01,27.8333,-81.717,GA,2018-03,207511.0,0.14706532674427608
250,Georgia,2018-04-01,27.8333,-81.717,GA,2018-04,203407.0,0.124379512011763
251,Georgia,2018-05-01,27.8333,-81.717,GA,2018-05,204014.0,0.12773484572098215
252,Georgia,2018-06-01,27.8333,-81.717,GA,2018-06,207214.0,0.14542359015179152
253,Georgia,2018-07-01,27.8333,-81.717,GA,2018-07,210891.0,0.16574906304931836
254,Georgia,2018-08-01,27.8333,-81.717,GA,2018-08,209568.0,0.15843587277370563
255,Georgia,2018-09-01,27.8333,-81.717,GA,2018-09,207140.0,0.14501453793682906
256,Georgia,2018-10-01,27.8333,-81.717,GA,2018-10,206684.0,0.14249389185543881
257,Georgia,2018-11-01,27.8333,-81.717,GA,2018-11,210022.0,0.16094546338982685
258,Georgia,2018-12-01,27.8333,-81.717,GA,2018-12,212880.0,0.17674372325959342
259,Georgia,2019-01-01,27.8333,-81.717,GA,2019-01,209924.0,0.16040374559163317
260,Georgia,2019-02-01,27.8333,-81.717,GA,2019-02,216663.0,0.19765513581639094
261,Georgia,2019-03-01,27.8333,-81.717,GA,2019-03,214468.0,0.1855217626833825
262,Georgia,2019-04-01,27.8333,-81.717,GA,2019-04,207634.0,0.14774523785833527
263,Georgia,2019-05-01,27.8333,-81.717,GA,2019-05,209449.0,0.15777807259018495
264,Hawaii,2017-06-01,32.9866,-83.6487,HI,2017-06,23788.0,0.0
265,Hawaii,2017-07-01,32.9866,-83.6487,HI,2017-07,23879.0,0.003825458214225641
266,Hawaii,2017-08-01,32.9866,-83.6487,HI,2017-08,23954.0,0.006978308390785282
267,Hawaii,2017-09-01,32.9866,-83.6487,HI,2017-09,24002.0,0.008996132503783505
268,Hawaii,2017-10-01,32.9866,-83.6487,HI,2017-10,24246.0,0.019253405078190733
269,Hawaii,2017-11-01,32.9866,-83.6487,HI,2017-11,24660.0,0.0366571380527998
270,Hawaii,2017-12-01,32.9866,-83.6487,HI,2017-12,24665.0,0.03686732806457038
271,Hawaii,2018-01-01,32.9866,-83.6487,HI,2018-01,24875.0,0.04569530855893733
272,Hawaii,2018-02-01,32.9866,-83.6487,HI,2018-02,24981.0,0.050151336808474944
273,Hawaii,2018-03-01,32.9866,-83.6487,HI,2018-03,24897.0,0.046620144610728165
274,Hawaii,2018-04-01,32.9866,-83.6487,HI,2018-04,24673.0,0.03720363208340349
275,Hawaii,2018-05-01,32.9866,-83.6487,HI,2018-05,24380.0,0.02488649739364379
276,Hawaii,2018-06-01,32.9866,-83.6487,HI,2018-06,24751.0,0.04048259626702544
277,Hawaii,2018-07-01,32.9866,-83.6487,HI,2018-07,24883.0,0.04603161257777022
278,Hawaii,2018-08-01,32.9866,-83.6487,HI,2018-08,24969.0,0.04964688078022528
279,Hawaii,2018-09-01,32.9866,-83.6487,HI,2018-09,25013.0,0.051496552883806945
280,Hawaii,2018-10-01,32.9866,-83.6487,HI,2018-10,24996.0,0.050781906843786695
281,Hawaii,2018-11-01,32.9866,-83.6487,HI,2018-11,25127.0,0.05628888515217767
282,Hawaii,2018-12-01,32.9866,-83.6487,HI,2018-12,25203.0,0.05948377333109134
283,Hawaii,2019-01-01,32.9866,-83.6487,HI,2019-01,25274.0,0.062468471498234424
284,Hawaii,2019-02-01,32.9866,-83.6487,HI,2019-02,25538.0,0.07356650411972421
285,Hawaii,2019-03-01,32.9866,-83.6487,HI,2019-03,25347.0,0.06553724567008579
286,Hawaii,2019-04-01,32.9866,-83.6487,HI,2019-04,25591.0,0.07579451824449301
287,Hawaii,2019-05-01,32.9866,-83.6487,HI,2019-05,25417.0,0.06847990583487462
288,Iowa,2017-06-01,21.1098,-157.5311,IA,2017-06,62351.0,0.0
289,Iowa,2017-07-01,21.1098,-157.5311,IA,2017-07,62530.0,0.0028708440923159717
290,Iowa,2017-08-01,21.1098,-157.5311,IA,2017-08,63234.0,0.014161761639749137
291,Iowa,2017-09-01,21.1098,-157.5311,IA,2017-09,60925.0,-0.02287052332761308
292,Iowa,2017-10-01,21.1098,-157.5311,IA,2017-10,63173.0,0.013183429295440252
293,Iowa,2017-11-01,21.1098,-157.5311,IA,2017-11,63943.0,0.02553287036294516
294,Iowa,2017-12-01,21.1098,-157.5311,IA,2017-12,66146.0,0.060865102404131344
295,Iowa,2018-01-01,21.1098,-157.5311,IA,2018-01,67603.0,0.08423281102147517
296,Iowa,2018-02-01,21.1098,-157.5311,IA,2018-02,67846.0,0.08813010216355788
297,Iowa,2018-03-01,21.1098,-157.5311,IA,2018-03,68644.0,0.1009286138153358
298,Iowa,2018-04-01,21.1098,-157.5311,IA,2018-04,69604.0,0.11632531956183545
299,Iowa,2018-05-01,21.1098,-157.5311,IA,2018-05,70093.0,0.1241680165514587
300,Iowa,2018-06-01,21.1098,-157.5311,IA,2018-06,70562.0,0.13168994883802987
301,Iowa,2018-07-01,21.1098,-157.5311,IA,2018-07,70583.0,0.13202675177623457
302,Iowa,2018-08-01,21.1098,-157.5311,IA,2018-08,70693.0,0.13379095764302096
303,Iowa,2018-09-01,21.1098,-157.5311,IA,2018-09,70929.0,0.13757598113903535
304,Iowa,2018-10-01,21.1098,-157.5311,IA,2018-10,71170.0,0.14144119581081305
305,Iowa,2018-11-01,21.1098,-157.5311,IA,2018-11,71660.0,0.14929993103558892
306,Iowa,2018-12-01,21.1098,-157.5311,IA,2018-12,71492.0,0.1466055075299515
307,Iowa,2019-01-01,21.1098,-157.5311,IA,2019-01,71609.0,0.14848198104280597
308,Iowa,2019-02-01,21.1098,-157.5311,IA,2019-02,72658.0,0.16530608971788752
309,Iowa,2019-03-01,21.1098,-157.5311,IA,2019-03,73226.0,0.17441580728456652
310,Iowa,2019-04-01,21.1098,-157.5311,IA,2019-04,73148.0,0.1731648249426634
311,Iowa,2019-05-01,21.1098,-157.5311,IA,2019-05,73113.0,0.17260348671232228
312,Idaho,2017-06-01,42.0046,-93.214,ID,2017-06,22507.0,0.0
313,Idaho,2017-07-01,42.0046,-93.214,ID,2017-07,22487.0,-0.0008886124316879185
314,Idaho,2017-08-01,42.0046,-93.214,ID,2017-08,22414.0,-0.004132047807348771
315,Idaho,2017-09-01,42.0046,-93.214,ID,2017-09,22189.0,-0.014128937663837937
316,Idaho,2017-10-01,42.0046,-93.214,ID,2017-10,22199.0,-0.013684631447993922
317,Idaho,2017-11-01,42.0046,-93.214,ID,2017-11,22039.0,-0.02079353090149727
318,Idaho,2017-12-01,42.0046,-93.214,ID,2017-12,21927.0,-0.025769760518949636
319,Idaho,2018-01-01,42.0046,-93.214,ID,2018-01,25551.0,0.13524681210290135
320,Idaho,2018-02-01,42.0046,-93.214,ID,2018-02,25072.0,0.11396454436397563
321,Idaho,2018-03-01,42.0046,-93.214,ID,2018-03,25173.0,0.11845203714399966
322,Idaho,2018-04-01,42.0046,-93.214,ID,2018-04,24436.0,0.08570666903629975
323,Idaho,2018-05-01,42.0046,-93.214,ID,2018-05,24485.0,0.08788376949393517
324,Idaho,2018-06-01,42.0046,-93.214,ID,2018-06,24409.0,0.08450704225352124
325,Idaho,2018-07-01,42.0046,-93.214,ID,2018-07,24355.0,0.08210778868796376
326,Idaho,2018-08-01,42.0046,-93.214,ID,2018-08,24428.0,0.08535122406362472
327,Idaho,2018-09-01,42.0046,-93.214,ID,2018-09,24369.0,0.08272981739014518
328,Idaho,2018-10-01,42.0046,-93.214,ID,2018-10,24310.0,0.08010841071666586
329,Idaho,2018-11-01,42.0046,-93.214,ID,2018-11,24163.0,0.07357710934375983
330,Idaho,2018-12-01,42.0046,-93.214,ID,2018-12,23947.0,0.06398009508153013
331,Idaho,2019-01-01,42.0046,-93.214,ID,2019-01,26639.0,0.1835873283867242
332,Idaho,2019-02-01,42.0046,-93.214,ID,2019-02,26427.0,0.17416803661083224
333,Idaho,2019-03-01,42.0046,-93.214,ID,2019-03,26412.0,0.17350157728706628
334,Idaho,2019-04-01,42.0046,-93.214,ID,2019-04,26212.0,0.1646154529701871
335,Idaho,2019-05-01,42.0046,-93.214,ID,2019-05,25846.0,0.14835384547029817
336,Illinois,2017-06-01,44.2394,-114.5103,IL,2017-06,249262.0,0.0
337,Illinois,2017-07-01,44.2394,-114.5103,IL,2017-07,253385.0,0.016540828525808182
338,Illinois,2017-08-01,44.2394,-114.5103,IL,2017-08,250295.0,0.004144233778113016
339,Illinois,2017-09-01,44.2394,-114.5103,IL,2017-09,251715.0,0.009841050781908223
340,Illinois,2017-10-01,44.2394,-114.5103,IL,2017-10,253418.0,0.016673219343501966
341,Illinois,2017-11-01,44.2394,-114.5103,IL,2017-11,250614.0,0.005424011682486629
342,Illinois,2017-12-01,44.2394,-114.5103,IL,2017-12,243036.0,-0.024977734271569685
343,Illinois,2018-01-01,44.2394,-114.5103,IL,2018-01,243036.0,-0.024977734271569685
344,Illinois,2018-02-01,44.2394,-114.5103,IL,2018-02,231513.0,-0.07120620070447958
345,Illinois,2018-03-01,44.2394,-114.5103,IL,2018-03,226971.0,-0.08942799143070346
346,Illinois,2018-04-01,44.2394,-114.5103,IL,2018-04,222182.0,-0.10864070736815079
347,Illinois,2018-05-01,44.2394,-114.5103,IL,2018-05,224953.0,-0.09752389052482935
348,Illinois,2018-06-01,44.2394,-114.5103,IL,2018-06,229833.0,-0.07794609687798382
349,Illinois,2018-07-01,44.2394,-114.5103,IL,2018-07,232325.0,-0.06794858422061922
350,Illinois,2018-08-01,44.2394,-114.5103,IL,2018-08,235697.0,-0.054420649758085915
351,Illinois,2018-09-01,44.2394,-114.5103,IL,2018-09,238434.0,-0.04344023557541865
352,Illinois,2018-10-01,44.2394,-114.5103,IL,2018-10,242305.0,-0.02791039147563612
353,Illinois,2018-11-01,44.2394,-114.5103,IL,2018-11,246323.0,-0.011790806460671877
354,Illinois,2018-12-01,44.2394,-114.5103,IL,2018-12,251163.0,0.00762651346775689
355,Illinois,2019-01-01,44.2394,-114.5103,IL,2019-01,253417.0,0.016669207500541683
356,Illinois,2019-02-01,44.2394,-114.5103,IL,2019-02,255137.0,0.02356957739246246
357,Illinois,2019-03-01,44.2394,-114.5103,IL,2019-03,257247.0,0.03203456603894694
358,Illinois,2019-04-01,44.2394,-114.5103,IL,2019-04,260489.0,0.045040960916625794
359,Illinois,2019-05-01,44.2394,-114.5103,IL,2019-05,259164.0,0.039725268994070584
360,Indiana,2017-06-01,40.3363,-89.0022,IN,2017-06,102039.0,0.0
361,Indiana,2017-07-01,40.3363,-89.0022,IN,2017-07,103811.0,0.017365909113182143
362,Indiana,2017-08-01,40.3363,-89.0022,IN,2017-08,101809.0,-0.0022540401219142137
363,Indiana,2017-09-01,40.3363,-89.0022,IN,2017-09,104475.0,0.023873224943403937
364,Indiana,2017-10-01,40.3363,-89.0022,IN,2017-10,103444.0,0.01376924509256261
365,Indiana,2017-11-01,40.3363,-89.0022,IN,2017-11,104201.0,0.021187977145993298
366,Indiana,2017-12-01,40.3363,-89.0022,IN,2017-12,106888.0,0.047521045874616474
367,Indiana,2018-01-01,40.3363,-89.0022,IN,2018-01,108361.0,0.06195670282931043
368,Indiana,2018-02-01,40.3363,-89.0022,IN,2018-02,107609.0,0.05458697164809534
369,Indiana,2018-03-01,40.3363,-89.0022,IN,2018-03,109610.0,0.07419712070874862
370,Indiana,2018-04-01,40.3363,-89.0022,IN,2018-04,107707.0,0.05554738874351961
371,Indiana,2018-05-01,40.3363,-89.0022,IN,2018-05,109633.0,0.07442252472094002
372,Indiana,2018-06-01,40.3363,-89.0022,IN,2018-06,109806.0,0.07611795489959716
373,Indiana,2018-07-01,40.3363,-89.0022,IN,2018-07,109840.0,0.07645116083066283
374,Indiana,2018-08-01,40.3363,-89.0022,IN,2018-08,111241.0,0.09018120522545292
375,Indiana,2018-09-01,40.3363,-89.0022,IN,2018-09,112032.0,0.09793314320994906
376,Indiana,2018-10-01,40.3363,-89.0022,IN,2018-10,110574.0,0.0836444888719019
377,Indiana,2018-11-01,40.3363,-89.0022,IN,2018-11,111373.0,0.09147482825194286
378,Indiana,2018-12-01,40.3363,-89.0022,IN,2018-12,113224.0,0.1096149511461304
379,Indiana,2019-01-01,40.3363,-89.0022,IN,2019-01,111304.0,0.09079861621536867
380,Indiana,2019-02-01,40.3363,-89.0022,IN,2019-02,111738.0,0.09505189192367625
381,Indiana,2019-03-01,40.3363,-89.0022,IN,2019-03,113746.0,0.11473064220543128
382,Indiana,2019-04-01,40.3363,-89.0022,IN,2019-04,110832.0,0.08617293387822311
383,Indiana,2019-05-01,40.3363,-89.0022,IN,2019-05,110090.0,0.078901204441439
384,Kansas,2017-06-01,39.8647,-86.2604,KS,2017-06,36959.0,0.0
385,Kansas,2017-07-01,39.8647,-86.2604,KS,2017-07,37385.0,0.011526285884358334
386,Kansas,2017-08-01,39.8647,-86.2604,KS,2017-08,49479.0,0.3387537541600152
387,Kansas,2017-09-01,39.8647,-86.2604,KS,2017-09,50156.0,0.35707134933304463
388,Kansas,2017-10-01,39.8647,-86.2604,KS,2017-10,49839.0,0.34849427744257144
389,Kansas,2017-11-01,39.8647,-86.2604,KS,2017-11,50528.0,0.36713655672501955
390,Kansas,2017-12-01,39.8647,-86.2604,KS,2017-12,51177.0,0.3846965556427393
391,Kansas,2018-01-01,39.8647,-86.2604,KS,2018-01,51628.0,0.3968992667550528
392,Kansas,2018-02-01,39.8647,-86.2604,KS,2018-02,52346.0,0.41632619930192916
393,Kansas,2018-03-01,39.8647,-86.2604,KS,2018-03,53199.0,0.43940582807976414
394,Kansas,2018-04-01,39.8647,-86.2604,KS,2018-04,53036.0,0.4349955355934956
395,Kansas,2018-05-01,39.8647,-86.2604,KS,2018-05,52753.0,0.4273384020130415
396,Kansas,2018-06-01,39.8647,-86.2604,KS,2018-06,52816.0,0.4290429935874889
397,Kansas,2018-07-01,39.8647,-86.2604,KS,2018-07,52768.0,0.4277442571498147
398,Kansas,2018-08-01,39.8647,-86.2604,KS,2018-08,52664.0,0.42493032820152066
399,Kansas,2018-09-01,39.8647,-86.2604,KS,2018-09,52799.0,0.4285830244324793
400,Kansas,2018-10-01,39.8647,-86.2604,KS,2018-10,53704.0,0.4530696176844611
401,Kansas,2018-11-01,39.8647,-86.2604,KS,2018-11,54803.0,0.48280527070537627
402,Kansas,2018-12-01,39.8647,-86.2604,KS,2018-12,55651.0,0.5057496144376201
403,Kansas,2019-01-01,39.8647,-86.2604,KS,2019-01,56172.0,0.5198463161882085
404,Kansas,2019-02-01,39.8647,-86.2604,KS,2019-02,56044.0,0.5163830190210774
405,Kansas,2019-03-01,39.8647,-86.2604,KS,2019-03,56395.0,0.52588002922157
406,Kansas,2019-04-01,39.8647,-86.2604,KS,2019-04,55176.0,0.4928975351064693
407,Kansas,2019-05-01,39.8647,-86.2604,KS,2019-05,55215.0,0.49395275846207953
408,Kentucky,2017-06-01,38.5111,-96.8005,KY,2017-06,82106.0,0.0
409,Kentucky,2017-07-01,38.5111,-96.8005,KY,2017-07,82057.0,-0.0005967895159915138
410,Kentucky,2017-08-01,38.5111,-96.8005,KY,2017-08,82607.0,0.006101868316566339
411,Kentucky,2017-09-01,38.5111,-96.8005,KY,2017-09,82788.0,0.008306335712371826
412,Kentucky,2017-10-01,38.5111,-96.8005,KY,2017-10,83762.0,0.020169049764938052
413,Kentucky,2017-11-01,38.5111,-96.8005,KY,2017-11,84769.0,0.03243368328745766
414,Kentucky,2017-12-01,38.5111,-96.8005,KY,2017-12,86509.0,0.05362580079409551
415,Kentucky,2018-01-01,38.5111,-96.8005,KY,2018-01,88127.0,0.07333203419969303
416,Kentucky,2018-02-01,38.5111,-96.8005,KY,2018-02,87750.0,0.06874040873992149
417,Kentucky,2018-03-01,38.5111,-96.8005,KY,2018-03,88432.0,0.07704674445229331
418,Kentucky,2018-04-01,38.5111,-96.8005,KY,2018-04,83499.0,0.01696587338318767
419,Kentucky,2018-05-01,38.5111,-96.8005,KY,2018-05,83762.0,0.020169049764938052
420,Kentucky,2018-06-01,38.5111,-96.8005,KY,2018-06,84460.0,0.028670255523347787
421,Kentucky,2018-07-01,38.5111,-96.8005,KY,2018-07,85840.0,0.04547779699412957
422,Kentucky,2018-08-01,38.5111,-96.8005,KY,2018-08,86903.0,0.058424475677782306
423,Kentucky,2018-09-01,38.5111,-96.8005,KY,2018-09,87399.0,0.06446544710496194
424,Kentucky,2018-10-01,38.5111,-96.8005,KY,2018-10,88347.0,0.07601149733271617
425,Kentucky,2018-11-01,38.5111,-96.8005,KY,2018-11,89606.0,0.09134533408033518
426,Kentucky,2018-12-01,38.5111,-96.8005,KY,2018-12,89607.0,0.09135751345821252
427,Kentucky,2019-01-01,38.5111,-96.8005,KY,2019-01,92955.0,0.13213407059167426
428,Kentucky,2019-02-01,38.5111,-96.8005,KY,2019-02,93069.0,0.1335225196696952
429,Kentucky,2019-03-01,38.5111,-96.8005,KY,2019-03,89244.0,0.08693639928872443
430,Kentucky,2019-04-01,38.5111,-96.8005,KY,2019-04,87641.0,0.06741285655128726
431,Kentucky,2019-05-01,38.5111,-96.8005,KY,2019-05,88083.0,0.07279614157308845
432,Louisiana,2017-06-01,37.669,-84.6514,LA,2017-06,119930.0,0.0
433,Louisiana,2017-07-01,37.669,-84.6514,LA,2017-07,120459.0,0.004410906362044553
434,Louisiana,2017-08-01,37.669,-84.6514,LA,2017-08,120637.0,0.005895105478195717
435,Louisiana,2017-09-01,37.669,-84.6514,LA,2017-09,120968.0,0.008655048778454022
436,Louisiana,2017-10-01,37.669,-84.6514,LA,2017-10,121660.0,0.014425081297423592
437,Louisiana,2017-11-01,37.669,-84.6514,LA,2017-11,122246.0,0.019311264904527725
438,Louisiana,2017-12-01,37.669,-84.6514,LA,2017-12,123130.0,0.02668223130159264
439,Louisiana,2018-01-01,37.669,-84.6514,LA,2018-01,124012.0,0.03403652130409407
440,Louisiana,2018-02-01,37.669,-84.6514,LA,2018-02,124964.0,0.04197448511631796
441,Louisiana,2018-03-01,37.669,-84.6514,LA,2018-03,125563.0,0.046969065288084755
442,Louisiana,2018-04-01,37.669,-84.6514,LA,2018-04,126095.0,0.05140498624197454
443,Louisiana,2018-05-01,37.669,-84.6514,LA,2018-05,126701.0,0.05645793379471353
444,Louisiana,2018-06-01,37.669,-84.6514,LA,2018-06,126830.0,0.05753356124405906
445,Louisiana,2018-07-01,37.669,-84.6514,LA,2018-07,127779.0,0.0654465104644375
446,Louisiana,2018-08-01,37.669,-84.6514,LA,2018-08,129033.0,0.07590260985574915
447,Louisiana,2018-09-01,37.669,-84.6514,LA,2018-09,129648.0,0.08103060118402405
448,Louisiana,2018-10-01,37.669,-84.6514,LA,2018-10,130565.0,0.08867672809138671
449,Louisiana,2018-11-01,37.669,-84.6514,LA,2018-11,132234.0,0.10259317935462353
450,Louisiana,2018-12-01,37.669,-84.6514,LA,2018-12,131994.0,0.10059201200700407
451,Louisiana,2019-01-01,37.669,-84.6514,LA,2019-01,132533.0,0.10508630034186606
452,Louisiana,2019-02-01,37.669,-84.6514,LA,2019-02,133910.0,0.11656799799883255
453,Louisiana,2019-03-01,37.669,-84.6514,LA,2019-03,138331.0,0.1534311681814391
454,Louisiana,2019-04-01,37.669,-84.6514,LA,2019-04,139316.0,0.16164429250396073
455,Louisiana,2019-05-01,37.669,-84.6514,LA,2019-05,132729.0,0.1067205870090886
456,Massachusetts,2017-06-01,31.1801,-91.8749,MA,2017-06,104793.0,0.0
457,Massachusetts,2017-07-01,31.1801,-91.8749,MA,2017-07,173249.0,0.6532497399635473
458,Massachusetts,2017-08-01,31.1801,-91.8749,MA,2017-08,107198.0,0.022950006202704376
459,Massachusetts,2017-09-01,31.1801,-91.8749,MA,2017-09,177354.0,0.6924222037731529
460,Massachusetts,2017-10-01,31.1801,-91.8749,MA,2017-10,108656.0,0.03686314925615264
461,Massachusetts,2017-11-01,31.1801,-91.8749,MA,2017-11,184380.0,0.7594686668002635
462,Massachusetts,2017-12-01,31.1801,-91.8749,MA,2017-12,184341.0,0.7590965045375169
463,Massachusetts,2018-01-01,31.1801,-91.8749,MA,2018-01,171434.0,0.6359298808126497
464,Massachusetts,2018-02-01,31.1801,-91.8749,MA,2018-02,174312.0,0.6633935472789212
465,Massachusetts,2018-03-01,31.1801,-91.8749,MA,2018-03,178614.0,0.7044459076465031
466,Massachusetts,2018-04-01,31.1801,-91.8749,MA,2018-04,177165.0,0.6906186481921501
467,Massachusetts,2018-05-01,31.1801,-91.8749,MA,2018-05,177201.0,0.6909621825885317
468,Massachusetts,2018-06-01,31.1801,-91.8749,MA,2018-06,180640.0,0.7237792600650808
469,Massachusetts,2018-07-01,31.1801,-91.8749,MA,2018-07,175383.0,0.673613695571269
470,Massachusetts,2018-08-01,31.1801,-91.8749,MA,2018-08,178388.0,0.7022892750469973
471,Massachusetts,2018-09-01,31.1801,-91.8749,MA,2018-09,181362.0,0.7306690332369528
472,Massachusetts,2018-10-01,31.1801,-91.8749,MA,2018-10,184136.0,0.7571402670025669
473,Massachusetts,2018-11-01,31.1801,-91.8749,MA,2018-11,186371.0,0.7784680274445812
474,Massachusetts,2018-12-01,31.1801,-91.8749,MA,2018-12,191392.0,0.82638153311767
475,Massachusetts,2019-01-01,31.1801,-91.8749,MA,2019-01,176674.0,0.6859332207303923
476,Massachusetts,2019-02-01,31.1801,-91.8749,MA,2019-02,186168.0,0.7765308751538749
477,Massachusetts,2019-03-01,31.1801,-91.8749,MA,2019-03,185701.0,0.7720744706230378
478,Massachusetts,2019-04-01,31.1801,-91.8749,MA,2019-04,182516.0,0.7416812191654023
479,Massachusetts,2019-05-01,31.1801,-91.8749,MA,2019-05,182868.0,0.745040222152243
480,Maryland,2017-06-01,42.2373,-71.5314,MD,2017-06,145749.0,0.0
481,Maryland,2017-07-01,42.2373,-71.5314,MD,2017-07,144893.0,-0.0058731106216852735
482,Maryland,2017-08-01,42.2373,-71.5314,MD,2017-08,146178.0,0.0029434164213819614
483,Maryland,2017-09-01,42.2373,-71.5314,MD,2017-09,145867.0,0.0008096110436435211
484,Maryland,2017-10-01,42.2373,-71.5314,MD,2017-10,145584.0,-0.0011320832389930535
485,Maryland,2017-11-01,42.2373,-71.5314,MD,2017-11,146651.0,0.006188721706495315
486,Maryland,2017-12-01,42.2373,-71.5314,MD,2017-12,149089.0,0.022916109201435386
487,Maryland,2018-01-01,42.2373,-71.5314,MD,2018-01,148513.0,0.018964109530768658
488,Maryland,2018-02-01,42.2373,-71.5314,MD,2018-02,149092.0,0.022936692533053415
489,Maryland,2018-03-01,42.2373,-71.5314,MD,2018-03,150460.0,0.032322691750886756
490,Maryland,2018-04-01,42.2373,-71.5314,MD,2018-04,150033.0,0.029392997550583555
491,Maryland,2018-05-01,42.2373,-71.5314,MD,2018-05,150524.0,0.032761802825405306
